UserId,PostId,TimeStamp,content
U807,P31372,44660.65,#Ukraine: Ukrainian forces repaired one of the captured T-90A Tanks very modern Russian tank. It is not in working condition and will be used against #Russia-n forces. https://t.co/8RXbbc3x4P
U504,P31374,44660.65,@franakviacorka Yay #Belarusians  . #StandWithUkraine #StandUpForUkraine
U2432,P31375,44660.65,#Ukraine un pays o la libert nexiste que pour les pro amricains https://t.co/atSbGc5XqV https://t.co/IQz4qMcKqj
U2658,P31377,44660.65,"Wir brauchen keine Friedensbewegung, die der Ukraine ihr Selbstverteidigungsrecht abspricht. Wer einfach fordert, dass die Ukraine sich kampflos ergeben soll, lobbyiert leider fr weitere Massaker an der Zivilbevlkerung und die Abschaffung der Demokratie. #StandWithUkraine"
U2793,P31378,44660.65,#ukraine Des gens en Ukraine pensent quils sont attaqus par l#Ukraine. https://t.co/12qHx9znQs
U807,P31381,44660.65,That groups being well represented today in Selma North Carolina Trumps Save Russia Rally #gop #trump #selma #rally #maga #nascar #mlb #nba #pga #agusta #themasters #masters #russia #ukraine Trump Rally #desantis #nc #Senate #Pelosi #Biden #News https://t.co/aCklRpBvCn https://t.co/7tDLPKVPoz
U1751,P31383,44660.65,NATO bomba: Trogodinja Milica Raki ubijena 17.4.1999 https://t.co/pr2gvfzbMo #nato https://t.co/iLjQ2VDP7N
U3098,P31384,44660.65,@UKRtoken #StopPutinNOW 
U3850,P31385,44660.65,"Today in #Borodyanka. The town is burned and destroyed.

#StopPutinNOW https://t.co/Yp4NNrmkQV"
U2432,P31386,44660.65,#Ukraine un pays o la libert nexiste que pour les pro amricains https://t.co/atSbGc5XqV https://t.co/IQz4qMcKqj
U59,P31387,44660.65,"#StandWithUkraine 
 
https://t.co/3JHsLngAJX Is Now Playing - 
The Who - Wont Get Fooled Again - Video:  https://t.co/b8SDiqByvS"
U3442,P31389,44660.65,"@irgarner #Russia must be treated like Germany after WW II.  Before  they manage to kill 44 million Ukrainians.

#EndRussia"
U807,P31390,44660.65,"@uaparliament @JayBeecher @BorisJohnson Unlike @vonderleyen, Boris Johnson went to #Ukraine with no fuss and totally unannounced. Thats the way it should be done  

Meanwhile the #EU  https://t.co/Lwe9Lzc0hU"
U2193,P31392,44660.65,"Agresja militarna Rosji na Ukrain. Premier Morawiecki rozmawia z delegacj czonkw Izby Reprezentantw USA
#Ukraina #UkraineWar #wojna #Rosja #RussianWarCrimes
https://t.co/ThjhMSR5v7"
U3310,P31395,44660.65,@GrangerE04117 Luckily harpoons find the target without pennant numbers Just send it to the bottom of the Black Sea. Happy hunting amp #SlavaUkraini 
U1202,P31396,44660.65,"Drone captures large-scale destruction in Mariupol, on April 3, as city fights continue 

#Mariupol #Ukraine #UkrainianCrisis https://t.co/bDSWoczqjz"
U3850,P31397,44660.65,"Crimes the Ombudswoman told us about:
- 5 Russian soldiers raped 14-years old girl in #Bucha, she is pregnant now
- 11-year boy was raped with his mother tied to a chair to watch

I cannot imagine how the one processes this. 

#BuchaMassacre https://t.co/1y1Acu6t2m"
U658,P31399,44660.65,#RussiaUkraineWar  Ukraines First Lady Olena Zelenska salutes fearless Ukrainian women. Watch this report. #ITVideo https://t.co/eIx8BpwpzB
U408,P31400,44660.65,"@Noonwalker4 If you need Proof of #Ukrainian Military firing Tochka-U Missiles at Civilian Targets, theres a video circulating around the Internet showing remains of #Ukrainian Tochka-U Missile fired at Civilians in  #Donetsk

Im only showing Tochka-U remains not the Human Bodies.
 #Ukraine https://t.co/yqidGTsA4B"
U737,P31401,44660.65,These Russians are turning on Putin and burned an effigy of him https://t.co/wTZNdg835p via @YouTube #War #Russia #Georgia #Russians #Immigrants #Language #Culture #Politics #Opinion
U807,P31402,44660.65,"@Szydar @rachitattweet @uaparliament @umashankarsingh @BorisJohnson @ImranKhanPTI First G7 leader. Unlike @vonderleyen, Boris Johnson went to #Ukraine with no fuss."
U3681,P31403,44660.65,"Aprs avoir peint le bassin en rouge prs de lambassade russe  Vilnius cette semaine, les habitants dans les chemises blanches sont venus pour nager dans cela. Ainsi, ils ont exprim leur soutien  lUkraine.
#StandWithUkraine #StandUpForUkraine https://t.co/2z8LhOVrI3"
U1453,P31405,44660.65,@sumlenny @andersostlund #Russia admits committing #GenocideInUkraine #StandUpForUkraine
U807,P31406,44660.65,"Poland freezes relations with Hungary because of position on #Ukraine

This was announced by Deputy Prime Minister for Security Affairs of #Poland Yaroslav Kaczynski. https://t.co/VTeNCPGQLT"
U3098,P31409,44660.65,"El primer ministro britnico, Boris Johnson, viaja por sorpresa a Kyiv para reunirse con Zelenski, un da despus de Von der Leyen y Borrell.
#Ukraine

 Telegram Zelenski https://t.co/HQLoYtDghp"
U4181,P31411,44660.65,"          

#Russia #Ukraine  https://t.co/nAkpSIf41v"
U807,P31412,44660.65,#putin #russia #ukraine https://t.co/8NxnlgLoi5 https://t.co/mf8b0aHEsE
U279,P31413,44660.65,"The #Czech Republic has issued a collectible banknote called?Slva Ukrajin.

This is a charity project. All proceeds from the sale will be donated to the?Post Bellum?organization, which is raising funds to help the people of #Ukraine. https://t.co/F55ueAdxZG"
U807,P31416,44660.65," , 
Bengali

#IStandWithUkraine #StopPutin #StandWithUkraine #FuckPutin"
U807,P31417,44660.65,"#RussianUkrainianWar #RusyaUkrayna #UkraineRussianWar #RussiaUkraineWar #georgia #BreakingNews #BREAKING Grcistanda Rus bayra yakld.
Yerel sakinler, Rusya Federasyonunu desteklemek iin mitinge byle tepki gsterdi. https://t.co/YgL5ur0l6r"
U807,P31418,44660.65,#TraitorTrump #Trump #gop #maga #cpac #nba #mlb #nhl #nfl #pga #z #Florida #nascar #USA #nascar #Michigan #Arizona #Wisconsin #Georgia #Texas #NYSE #Dow Trump Rally #Biden #Ukraine #Russia #TrumpRally #News #WV #PA #Gov #Senate #Senator #DC #Iowa #NC #Selma https://t.co/kSBiiDnacl https://t.co/g6NoNQUjZh
U1020,P31419,44660.65,"A captured Russian tank has already been sent to the front line to join the #Ukraine ranks.

This is a Russian BTR-82A, Im told.

credit: TG ukraina24tv https://t.co/iIrdlXC98l"
U2945,P31420,44660.65,"Video from social media showing the damage done by the #Putin regime terrorists in the town of Termahivka, #Kyiv region
#Ukraine #Russia https://t.co/05Gh8vJwsd"
U378,P31422,44660.65,"@helsinkiuni #Kreml-#Kokoomus Net ovat kuin veljet keskenn..
#Yle ostaa #NATO-suotuisat kallubit konkurssikypsn firman kokoomus-kansanedustajalta. Eero Lehti on istunut #Yleisradion hallintoneuvostossa vsta 2015.
- Kokouspalkkiot lhes tonni laakista.
https://t.co/qh5K8odG1Y https://t.co/eNyYIhHmMt"
U3347,P31423,44660.65,"Terrible arrival in one of the yards of Kharkiv.

#Ukraine #Russia #TPYXA https://t.co/YOHYiXMzqR"
U427,P31425,44660.65,"The full-scale military aggression of #Russia against #Ukraine is going on along with actions, committed by the aggressor state, that cannot be interpreted otherwise but gross violations of international humanitarian law amp international human rights norms amp standards
@MFAUkraine https://t.co/IjHikCqrbg"
U3336,P31426,44660.65,"@GeorgeG21528665 @antiputlernews couple of days old. But the Russians in the east are in serious trouble. The Ukrainian infantry and 10x better trained and equipped. 

x1000 more committed and motivated. Run home. 

#SlavaUkraini #WeStandWithUkraine"
U3442,P31427,44660.65,"Meet a monster. A baby-rapist.
#Russian soldier Aleksei Bychkov.
Someone sent me the link to what he did. I know whats in it. I couldnt watch. Ill attach it below for those who can.

#RussianWarCrimes #RussianArmy #StandWithUkraine #ArmUkraineNow #BanRussianOil https://t.co/s4Qq1y7ZVK"
U2658,P31428,44660.65,"Dead bodies are everywhere. In Borodyanka, Bucha, Makariv and suburbs. Mostly killed by a gunshot. Some bodies are burnt. With a hand on a back. Dead bodies are in a garden among fruit trees. Dead bodies are everywhere in Kyiv region. I feel this smell in a car.#Ukraine"
U3632,P31429,44660.65,"Azov mortar fire landing on a Russian truck in Mariupol city.
#Russia #Ukraine https://t.co/PJVdT7EzXB"
U3783,P31431,44660.65,@RealMiBaWi Found update on #Borodianka #SurviorCat Please update your followers.  Ya know I couldnt rest until I found out  #GoodNews #CatsOfTwitter #CatsOfUkraine #LightOverDarkness #RescueHereos #StandUpForUkraine https://t.co/6qlGMaWJjd
U4258,P31432,44660.65,Sadly just so many #dogs amp #cats that need help in #Irpin The job ahead is huge. #NowzadUkraine #Ukraine @Nowzad https://t.co/alOu4NMvgV
U1208,P31433,44660.65,"Twitters checked, I had a longer I-Say survey to take, now heres fun post # 1 4 2nite:
PWB Peeps: Handsome Lads, often the best picsre in the comment section. Check it out.
https://t.co/gB8TYx65Vn

#Ukraine is always in my thoughts. https://t.co/AxYys3cdAj"
U1536,P31434,44660.65,"#Ukraine #Russia #UkraineRussianWar #RussiaInvadedUkraine 
#RussianColonialism 
#WarCrimes 
#Kherson #Melitopol https://t.co/5xjWhQOAjD"
U2658,P31435,44660.65,"In Rubizhne wurde aufgrund von Beschuss erneut Salpetersure freigesetzt: In der Nhe des Dorfes Rubizhne in der Region Luhansk beschossen russische Bewohner eine Zisterne mit Salpetersure, wodurch Sure freigesetzt wurde. Dies erklrte der https://t.co/x2S1RP2hpV #Ukraine"
U1208,P31437,44660.65,"Twitters checked, I had a longer I-Say survey to take, now heres fun post # 1 4 2nite:
PWB Peeps: Handsome Lads, often the best picsre in the comment section. Check it out.
https://t.co/gB8TYx65Vn

#Ukraine is always in my thoughts. https://t.co/AxYys3cdAj"
U2432,P31438,44660.65,"Cest le #messie Zelensky 
#Chine #Inde #Turquie 
Il les veut tous  sa botte le saltimbanque d #Ukraine https://t.co/j8QdwwqGBz https://t.co/KrDb1vVNbt"
U1151,P31440,44660.65,"Laggressione di #Putin scredita?definitivamente le simpatie putiniane di molti populisti di?destra, compresi alcuni italiani. Cosi il?segretario generale del Ppe, Antonio Lopez-Isturiz, parlando?alla convention di Forza Italia."
U807,P31442,44660.65,"Pumunta fuck iyong sarili, Putin
Filipino

#RussiaInvadedUkraine #IStandWithUkraine #StopRussianAggression #StandWithUkraine"
U807,P31446,44660.65,"Sensitive content.
#BuchaMassacre. 
New evidence of #Russian atrocities against #Ukrainians.
They shot people at point-blank range,burned their eyes out,tortured them amp killed them with their hands tied.
Speechless.Hard to find the right word.
rapersampmurderers will burn in hell https://t.co/nmlG1ajPMX"
U3647,P31447,44660.65,"As a result of the armed aggression of the #RussianFederation in #Ukraine, 176 children died. More than 324 were injured

More than 500 children have been injured in #Ukraine as a result of #Russias full-scale armed aggression.
1/5 https://t.co/koC9f7zu33"
U3647,P31448,44660.65,"..in the regions of:
#Donetsk  102, #Kyiv  91, #Kharkiv  76, #Chernihiv  50, #Mykolaiv  40, #Luhansk  35, #Zaporizhia  22, #Kherson  29, capital  16, #Sumy  16, #Zhytomyr  15.

On April 8, 5 children were killed and 16 were injured as a result of the...
3/5"
U3647,P31449,44660.65,"..railway station shelling in #Kramatorsk, #Donetsk region, by the #Russian military forces Point-U missile system. On the rocket that hit the station, there was an inscription For children.
?
Near #Gostomel in the #Kyiv region, a shot car was found in which a family...
4/5"
U3647,P31450,44660.65,"..with a child who was a little over a year old died.

The tortured and burned bodies of three people, one of whom belongs to a child, were found in the #Izium district of #Kharkiv region.
5/5

#PutinWarCriminal
#RussianWarCrimes

#StandWithUkraine "
U2374,P31452,44660.65,"    #

As #Russia continues its war against Ukraine, another mass grave has been found in the town of #Makariv, located some 50 km west of capital #Kiev.

#RussiaUkraineWar #RussiaUkraineConflict #RussiaUkraineCrisis https://t.co/Tghsp5zl40"
U1468,P31453,44660.65,"Employees of the State Emergency Service of #Ukraine continue to dismantle the rubble in #Borodyanka.  237 rescuers, 35 pieces of equipment and 70 volunteers work at the site.  The department reported that during the search, the body of a one person was found. https://t.co/9rfNHL8zHB"
U1657,P31454,44660.65,"If this would be verified, this IS #Genocide against the people of #Ukraine.
#StandWithUkraine 
#PeacekeepersToUkraine, real ones. https://t.co/oDpbIwsw1G"
U949,P31455,44660.65,"One has to think they were given orders to do so, and when these troops start dying back in Russia of some Mysterious Sickness, that Putin will claim that #Ukraine used Chemical Weapons against Russian troops to justify their use of WMDs

@NATO @thejointstaff 
@ZelenskyyUa https://t.co/ofJFKCVZwM"
U3213,P31456,44660.65,"At least?176 children have died, more than 324 injured due to Russian aggression,?Ukrainian Parliament says   
#UkraineWar #Ukraine 
 https://t.co/2r48xAb0Sx"
U3121,P31458,44660.65,"@U2 @claudioedantas #StandWithUkraine 
#StopRussianAggression 
#PutinWarCriminal
#RussiansWarCrimes"
U778,P31459,44660.65,#Hope #Ukraine fight for survival #DemocracyUnderThreat https://t.co/KrIFitwU5u
U1289,P31460,44660.65,"Russia against bombing Kharkiv. Absolutely civil buildings, absolutely civil people.

#RussianWarCrimes #Russian #RussianAggression https://t.co/7adBSLjBB2"
U662,P31461,44660.65,"Poland freezes relations with Hungary because of position on #Ukraine

This was announced by Deputy Prime Minister for Security Affairs of #Poland Yaroslav Kaczynski. https://t.co/VTeNCPGQLT"
U3280,P31462,44660.65,"@ahw71 @welt Schade, dass die #Ukraine Hilfe bekommt. Soll sich #Zelenskyi doch endlich #Putin bedingungslos unterwerfen.

Oder wie ist es noch gleich"
U807,P31464,44660.65,"Dead bodies are everywhere. In Borodyanka, Bucha, Makariv and suburbs. Mostly killed by a gunshot. Some bodies are burnt. With a hand on a back. Dead bodies are in a garden among fruit trees. Dead bodies are everywhere in Kyiv region. I feel this smell in a car.#Ukraine"
U504,P31465,44660.65,"18 Warning. Very graphic. 
They keep uncovering what #Russia was doing in #Bucha.
And this was my neighbor.
@RusBotWien, @rusbotschaft @mfarussia, another provocation, huh 

#BanRussianOil #StandWithUkraine
#BuchaMassacre #ArmUkraineNow https://t.co/KpXDgwrFQ7"
U1141,P31466,44660.65,"18 Warning. Very graphic. 
They keep uncovering what #Russia was doing in #Bucha.
And this was my neighbor.
@RusBotWien, @rusbotschaft @mfarussia, another provocation, huh 

#BanRussianOil #StandWithUkraine
#BuchaMassacre #ArmUkraineNow https://t.co/KpXDgwrFQ7"
U4078,P31467,44660.65,"I strongly condemn the attack today on the train station in Kramatorsk #Ukraine. @UNFPA partner Tatohub has been at that station helping women and people with disabilities flee from the war. 

The killing of civilians is unacceptable and must stop now.

#NotATarget https://t.co/CY48pDk2Ee"
U1468,P31468,44660.65,"#Estonia canceled the visas of several foreigners who were found to have a swastika with the letter Z, St. George ribbons or elements of the military uniform of the #Russian army

This is reported by the local edition of ERR. https://t.co/wByiLFB6N9"
U3856,P31469,44660.65,#RussianWarCrimes #Russia #UkraineWar #Ukraine #PutinWarCrimes #Putin #PutinTheButcher @washingtonpost @nytimes @FinancialTimes @WSJPolitics @WSJopinion @ReutersPolitics @Reuters @business @bpolitics @bopinion @AP @BBC @CNN @MSN @MSNBC @thehill @guardian @MiamiHerald @latimes https://t.co/KNlDiaGBDC
U807,P31473,44660.65,"  , 
Yiddish

#IStandWithUkraine #UkraineRussiaWar #RussianWarCrimes #RussiaInvadedUkraine"
U3125,P31474,44660.65,"#UCRAINA
Non capivamo a chi stessero sparando i carri armati ucraini, i russi allora non erano nemmeno in citt. 

Un residente ferito di #Mariupol ha raccontato come le #truppeucraine abbiano sparato su aree residenziali con carri armati e mortai.
Non puoi fermare la verit https://t.co/4A4i2AVdwl"
U139,P31476,44660.65,"BravoAnalogovnet-
#SaveMariupol #SlavaUkraini #StandUpForUkraine #PutinWarCrimes #KillPutin #StopPutin #StopRussian # 

 https://t.co/xY8FSMk3Ky https://t.co/RiYFnnhpKt"
U669,P31479,44660.65,"Have you ever seen someone, perhaps a teenage boy or girl, who when denied something or accused of something, they say So what I quit Same. Same. Childishness at an thermonuclear level. #Putin #Ukraine https://t.co/jeIJm9hZP9"
U1011,P31480,44660.65,Johnson zu Gesprchen mit Selenskyj in Kyjiw eingetroffen https://t.co/9Usg9yhRtG #stoprussia
U1468,P31481,44660.65,"#Ukraine Ukrainians from Zakarpattia send modular houses to Irpin destroyed by the Russian army. Amazing unity and support

Source: UNIAN https://t.co/dt1NYG9mEk"
U1724,P31482,44660.65,"        
#StopRussia
#StopPutin
#StandWithUkraine https://t.co/eBPPk3OzCG"
U3971,P31485,44660.65,"Victoria sums-up the mind of pro-#Putin inside and outside #Russia. 

A kind of snob psychopathy that enraged by Western boycott more than the bloodbath of war in #Ukraine 

#StandUpForUkraine https://t.co/ZeLaDtUceH"
U1468,P31486,44660.65,This is how the school in #Borodyanka looks like after the liberation by the #Russian invaders https://t.co/ia9hJY0AFZ
U4306,P31488,44660.65,"This one isnt protected though. The monument to #Ukrainian-#Russian friendship. 

#StandUpForUkraine #ArmUkraineNow #BanRussianOil https://t.co/HukSB0aWs5"
U1875,P31489,44660.65,"@Schiko5 @hmtillack @1963CCM @MobyNikk @schnartzparis @welt @WELTAMSONNTAG Nein. Aber die Seilschaften sind in der @spdde - #Steinmeier, #Scholzomat, @RalfStegner, #Mtzenich, @ManuelaSchwesig, tp
Die Union macht jetzt nicht bei der Erfllung ihrer #NATO-Verpflichtungen einen Rckzieher, whrend der #Ukraine-Krieg herrscht  blockiert Manahmen."
U3121,P31490,44660.65,"ECs President @vonderleyen paid an official visit to Kyiv, Bucha and Irpin to see firsthand outcomes of #BuchaMassacre. EU will continue to support Ukraine in #RussiaUkraineWar https://t.co/jHyXgGqJc8"
U807,P31492,44660.65,"#Ukraine  : les soldats du rgiment #Azov ont dtermin les positions des envahisseurs #russes, quils ont cibl par des tirs de mortier.

Le KRAZ vhicule cibl des orcs russes a t endommag. https://t.co/dnaF7Mkyia"
U3647,P31493,44660.65,#Google has blocked the #Russian State Parliament channel on #YouTube.
U1452,P31494,44660.65,"            29,25   .
#stoprussia 
https://t.co/j4y1GWXTdG"
U3016,P31495,44660.65,"

What is SWIFT How Russian banks got cut out of the financial system. https://t.co/YGPFs9k7NX via @dwnews cc @meduzaen 

#SWIFT #Financial #global #Finance #financialliteracy #sanctions #economy #Russia #Ukraine #warinukraine #RussianWarCrimesInUkraine #geopolitics"
U3316,P31496,44660.65,"Sensitive content.
#BuchaMassacre. 
New evidence of #Russian atrocities against #Ukrainians.
They shot people at point-blank range,burned their eyes out,tortured them amp killed them with their hands tied.
Speechless.Hard to find the right word.
rapersampmurderers will burn in hell https://t.co/nmlG1ajPMX"
U2658,P31497,44660.65,"Vermutlich kann man heute noch gar nicht ermessen, wie wichtig dieses Signal der #EU gewesen ist. #Ukraine https://t.co/Wup1GAxBUE"
U1468,P31498,44660.65,"11.4 million #Ukrainians left their homes because of the war - UN

 More than 4.4 million people have already left the country, according to #UN High Commissioner for Refugees.

Another 7 million people are considered internally displaced, that is, they remained in the country. https://t.co/0h6cOydsnh"
U658,P31501,44660.65,Mega clash of personalities: Putin amp Zelenskyy similar yet different Heres a look at the gripping tale of Presidents at #RussiaUkraineWar. #ITVideo https://t.co/24lkBt9pNf
U1165,P31503,44660.65,"Ursula Von Der Leyen, Josep Borrell, Karl Nehammer and Boris Johnson in #Kiyiv with @ZelenskyyUa in the last 24 hours. #Ukraine  https://t.co/uq6PLtHgyr"
U2658,P31505,44660.65,"Meet a monster. A baby-rapist.
#Russian soldier Aleksei Bychkov.
Someone sent me the link to what he did. I know whats in it. I couldnt watch. Ill attach it below for those who can.

#RussianWarCrimes #RussianArmy #StandWithUkraine #ArmUkraineNow #BanRussianOil https://t.co/s4Qq1y7ZVK"
U1211,P31509,44660.65,"This cant be good to breath. #Ukraine 
RT @GirkinGirkin: ,  https://t.co/zcQmFgtAti"
U2585,P31510,44660.65,"#Kramatorsk Evacuation train with victims of the Russian missile attack in Kramatorsk arrived in Lviv.
2,500 people fled on the train. The attack killed at least 50 civilians, injured 300."
U923,P31511,44660.65,#Rssia: sanes so destrutivas mas o #BRICS tem todos os meios para reduzir seu impacto https://t.co/KVmZ78Nw56
U3632,P31515,44660.65,"In de buurt van #Rubezhnoye, een Russische tank naar de oud-ijzerhandel...
#Ukraine #UkraineRussiaWar #Oekrane https://t.co/2VXq7YieHX"
U3647,P31519,44660.65,"Minister of the Foreign Affairs, Dmytro Kuleba, called for #Russias exclusion from the Organization for Security and Co-operation in Europe OSCE https://t.co/2IxKpGf9St"
U807,P31520,44660.65,"Jdi kurva, putin
Czech

#StopRussianAggression #StandWithUkraine #RussiaWarCrimes #Ukraine"
U2796,P31521,44660.65,#Ukraine Kyivs Tango partners refuse to let war slow passion for dancing https://t.co/ppmCQuw7jb
U3681,P31522,44660.65,"Mayor of #Irpin shows how towns central palace of culture looks like when the #Russian peace arrived. He says it will be rebuilt.
#StopRussianAgression 
#StandWithUkraine https://t.co/w2lYhUMrwo"
U3038,P31523,44660.65,"Putins windfall: #Russia will earn 321 billion from oil and gas exports this year, an increase of more than a third from 2021 @economics
https://t.co/8gvWgbh9sv"
U1067,P31525,44660.65,#russian #WarCrimes https://t.co/eGeZBoQOj0
U2601,P31526,44660.65,"The #russian army again bombed a tank with poisonous nitric acid. This isnt the first time that they are poisoning people in #Luhansk region. 

Now we need more weapons to protect our people not only from shelling, artillery amp air attacks but also from chemical weapons... https://t.co/YqYAbYknhr"
U939,P31529,44660.65,"#russist leave only deaths and ruined lives in #Termakhivka #Kyiv region 
#WARINUKRAINE
#WarCrimesofRussia 
#GenocideOfUkrainians https://t.co/0Hq9kVYL65"
U807,P31530,44660.65,"Before #RussiaUkraineWar #Borodianka was a typical poor village. Not for #RussianArmy though. A local woman shares a dialogue of the occupants she overhead from a basement she lived in: Just look at how they live: all houses are made of stone, everyone has a laptop and Nutella https://t.co/ApM7lYYqXC"
U3435,P31532,44660.65,":         
#Russia #UkraineRussiaWar #Ukraine #  #  #Offsitenews # 

 https://t.co/Mth10DquYc"
U3966,P31533,44660.65,"#Ukraine. EU-Beitrittsverhandlungen rcken nher
Die Aufnahmeverhandlungen knnten noch 2022 beginnen, wenn alle #EU-Staaten zustimmen. #vonderLeyen hat zugesichert, den Proze so gut es geht zu beschleunigen.
Die Ukrainer halten die Fackel der Freiheit
https://t.co/y4xO3AXzV0 https://t.co/nh1b4hhr9k"
U807,P31534,44660.65,"#Russians that stood in the #Chornobyl nuclear power plant will live less than a year.

#Russian military personnel who were in the Exclusion Chornobyl Zone were exposed to significant doses of #radiation, and a lot of radionuclides remained on Russian military equipment. 1/2 https://t.co/mshpTjMZuy"
U392,P31537,44660.65,"I owe you some positive news

Oleksandr Hutsal, 14, saved the lives of his parents, 3 younder singings and 30 more people surviving a monthlong Russian siege of #Bucha. Every day the boy sneaked through Russian position to find food, waterampwood and bring them back to the basement https://t.co/z77NyfbYGR"
U807,P31538,44660.65,"        
#StopRussia
#StopPutin
#StandWithUkraine https://t.co/eBPPk3OzCG"
U807,P31539,44660.65,"Ukraine demands  to exclude Russia from the UN Security Council
#StopRussia
#StopPutin
#StandWithUkraine https://t.co/Ua17nJzHKj"
U807,P31540,44660.65,"@Bundeskanzler @Sascha1982wtal Sie verhindern altiv jede wirksame Hilfe fr die #Ukraine. Heute mit der Weigerung Marder Panzer zu liefern, Herr @OlafScholz

Die Frage steht im Raum ob sie wie der letzte #SPD Kanzler Schrder von Moskau gekauft sind. #Gazprom #Bucha"
U3728,P31541,44660.65,"I owe you some positive news

Oleksandr Hutsal, 14, saved the lives of his parents, 3 younder singings and 30 more people surviving a monthlong Russian siege of #Bucha. Every day the boy sneaked through Russian position to find food, waterampwood and bring them back to the basement https://t.co/z77NyfbYGR"
U1824,P31542,44660.65,"Hier, meine Damen und Herren, sehen sie:

#Faschismus

#StopPutin #StopRussia #StopRussianAggression #StopPutinNOW #Facism #Putin #Putinism https://t.co/uFZXbhw7VG"
U3310,P31544,44660.65,"@MelnykAndrij Keep being the bad conscience of @Bundeskanzler Scholz and the German government. They are on the wrong side of history with their passiveness against the war criminals from #Russia and you certainly give them bad dreams at night, when they are alone and ashamed. #SlavaUkraini "
U3329,P31546,44660.65,"In St.Petersburg, a man was fined for holding during anti-war rally a poster which says:The war has brought so much grief that it is impossible to forget it, there is no forgiveness for those who again build aggressive plans.

The funny thing is that quote from #Putins speech. https://t.co/pYJHx8QNk7"
U3370,P31547,44660.66,"#SlavaUkraini
 https://t.co/NYCL9te7NC"
U996,P31548,44660.66,"Frage: Wer ist hier der  und wer die Besuchsfliege

#Putin #Russia #Russland #Ukraine #RussiaUkraineWar #RussianWarCrimes #Kriegsverbrecher 

https://t.co/xv8Nttm10i"
U807,P31549,44660.66," As as result of the todays missile attack at #Kharkiv a 5-storey apartment building was seriously damaged. Seven people were saved from under the rubble, eight more were evacuated. The data on victims is being confirmed. 

#StopWarInUkraine
#StopRussia https://t.co/6bad9b6Qwd"
U3138,P31553,44660.66,"Volunteer talk a woman from a town in the Chernihiv region which tells her that most of her neighbors were executed by the #Putin regime terrorists just for fun , they raped and murdered children down the street and attempted to rape her 13 year old daughter
#Ukraine https://t.co/4WpVL0Ppk8"
U1927,P31554,44660.66,Bundeskanzler Karl Nehammer in #Bucha in der Jabluneva-Strasse. bersetzt Strasse der Apfelbume. https://t.co/kJon9r70V8
U3138,P31555,44660.66,"Video from social media showing the damage done by the #Putin regime terrorists in the town of Termahivka, #Kyiv region
#Ukraine #Russia https://t.co/05Gh8vJwsd"
U3357,P31557,44660.66,US views on #Russia plummet PEW says 70 now see #Putin as ENEMY Theyre right #WarCrimes cant be forgiven. They must be punished Russia guilty of #CrimesAgainstHumanity No one can be fooled Enemies must be fought #Resist https://t.co/vLqmu7oPoB
U658,P31559,44660.66,"Under a shattered crescent hanger at Ukraines Gostomel Airport the worlds largest plane lies buckled and broken, an immovable monument to the battle Russia waged to take this foothold towards the capital of Kyiv. #RussiaUkraineWar
https://t.co/rxE90nlscL"
U3125,P31561,44660.66,La foto con i #manichini le strade di #Bucha  stata scattata da Lorenzo Attianese inviato per Ansa. https://t.co/7uTrJWbbEJ
U807,P31562,44660.66,"#BreakingNews #RussianUkrainianWar #Bucha #UkraineRussianWar #RusyaUkrayna Buchada llerin cesetleri karlmaya devam ediyor, ounun patlamalardan kaynaklanan kurun ve arapnel yaralar var Her ceset adli tp uzmanlar, kriminologlar,savclar tarafndan inceleniyor.. https://t.co/NNynIjiJff"
U3792,P31563,44660.66,"Johnson zu Gesprchen mit Selenskyj in Kyjiw eingetroffen https://t.co/wDYBFEc9VY 
#stoprussia"
U3099,P31564,44660.66," L#Ucraina vincer la #guerra sul campo di battaglia. Cos lAlto rappresentante per la politica estera della Ue Josep #Borrell, che sottolinea che larrivo a #Kiev di altri 500 milioni di euro per lacquisto di armi. #RussiaUkraineWar"
U807,P31566,44660.66,"I owe you some positive news

Oleksandr Hutsal, 14, saved the lives of his parents, 3 younder singings and 30 more people surviving a monthlong Russian siege of #Bucha. Every day the boy sneaked through Russian position to find food, waterampwood and bring them back to the basement https://t.co/z77NyfbYGR"
U807,P31567,44660.66,GRAPHIC IMAGES of Russian soldiers captured amp killed during a Ukrainian counterattack on Russian forces in Donetsk Oblast. More details are supposed t be released later by Ukraines military. #Putin #Russia #Ukraine https://t.co/S50krl7gtz
U2286,P31568,44660.66,#StopPutinNOW #StopRussianAgression #StandUpForUkraine #London today https://t.co/bVMyIeYBK0
U807,P31570,44660.66,"      
Urdu

#UkraineUnderAttack #StandWithUkraine #PutinsWar #Ukraine"
U949,P31573,44660.66,"Perhaps they were ordered to do so to get radiation sickness so that Putin could claim that #Ukraine used Chemical Weapons against Russian Soldiers to falsly justify using WMDs against #Ukraine #Chernobyl 

Money in Vegas says that was exactly what the goal was 

@NATO https://t.co/AYHThAo1BC"
U43,P31575,44660.66,"#Geheimdienst-#Turbulenzen: Einige Neuigkeiten ber General Sergey #Beseda, Leiter der Fnften Abteilung des #FSB, der im Mrz unter Hausarrest gestellt wurde: Laut Quellen von @AndreiSoldatov wurde er in das #Lefortowo-#Gefngnis verlegt. #RussiaUkraineWar #Russland #Putin https://t.co/OOgZpRndUZ"
